0, 0, 0.3870320855614973, 0, 0.7232620320855615, 0, 1, 0, 1.523395721925134, 0, 5.204545454545454, 0, 9.582219251336898, 0, 19.20120320855615, 0, 30.04745989304813, 0
2.373994234482811e-09, 0, 0.3866982971845008, 0.01608499764613689, 0.7231664540041293, 0.01175312980406662, 0.9999500013435507, 0.01000695051889101, 1.523374180031446, 0.008092869379371589, 5.204543609405737, 0.004365448212939031, 9.582218704320306, 0.003257295974269893, 19.20120307256225, 0.002283465219075801, 30.04745983753756, 0.001813340026913136
9.495802696516189e-09, 1.835221344200258e-11, 0.3856975108908515, 0.03214225067082339, 0.7228797449585399, 0.02350315311038403, 0.999800010396362, 0.02001290035554575, 1.523309554955848, 0.0161855098473857, 5.204538073987859, 0.008730893328977101, 9.582217063270598, 0.00651459157958353, 19.20120266458056, 0.004566930405998418, 30.04745967100584, 0.003626680047164506
2.13649028513306e-08, 7.339848238825192e-11, 0.384031462156657, 0.04814406308013237, 0.7224019805383698, 0.03524696423626296, 0.9995500422243886, 0.03001684892896078, 1.523201848514727, 0.0242776924990205, 5.204528848295646, 0.01309633225121525, 9.582214328187975, 0.009771886446984689, 19.20120198461109, 0.006850395528614666, 30.04745939345297, 0.005440020054092342
3.798042443887931e-08, 1.834599217179812e-10, 0.3817030399911314, 0.06406283604453629, 0.721733286704428, 0.04698145912892657, 0.9992001219358109, 0.04001779586058867, 1.523051063735334, 0.03236918844192534, 5.204515932335473, 0.01746176188275852, 9.582210499072774, 0.01302918020751721, 19.20120103265383, 0.009133860554771363, 30.04745900487896, 0.007253360041034879
5.93411504194696e-08, 3.66826594442574e-10, 0.3787162817674126, 0.07987111625469936, 0.7208738397560367, 0.05870353617994779, 0.99875028467842, 0.05001474107554186, 1.522857204855707, 0.04045976880275607, 5.204499326116268, 0.02182717912671796, 9.582205575925469, 0.01628647249222505, 19.2011998087088, 0.01141732545231532, 30.0474585052838, 0.009066700001330349
8.544551829520495e-08, 6.417472336119898e-10, 0.3750763660002185, 0.09554164400616692, 0.7198238662852345, 0.07041009703906388, 0.9982005756359573, 0.06000668490376743, 1.522620277324544, 0.0485492047335101, 5.204479029649502, 0.02619258088621263, 9.582199558746666, 0.01954376293215227, 19.20119831277604, 0.01370079018909336, 30.04745789466751, 0.01088003992831699
1.162916218048048e-07, 1.026419026182047e-09, 0.3707896030848061, 0.1110474009235588, 0.7185836431179174, 0.08209804742716054, 0.9975510500234106, 0.0699926281811831, 1.52234028780106, 0.05663726741786099, 5.204455042949204, 0.03055796406437159, 9.582192447537107, 0.02280105115834311, 19.20119654485555, 0.01598425473295229, 30.04745717303007, 0.01269337981533302
1.518772129886854e-07, 1.538977474075117e-09, 0.3658634240157667, 0.1263616572357019, 0.717153497241932, 0.09376429794821746, 0.9968017730812665, 0.07997157235076437, 1.5220172441548, 0.06472372807749256, 5.20442736603195, 0.03492332556433593, 9.582184242297668, 0.02605833680184202, 19.20119450494736, 0.01826771905173894, 30.0474563403715, 0.01450671965571669
1.921997046205089e-07, 2.197486347496443e-09, 0.3603063671082051, 0.141458018514167, 0.7155338057221393, 0.1054057649000078, 0.9959528200687231, 0.0899425195635731, 1.521651155465415, 0.07280835797843231, 5.204395998916863, 0.03928866228926074, 9.582174943029363, 0.02931561949369366, 19.20119219305151, 0.02055118311330011, 30.0474553966918, 0.01632005944280623
